,Unnamed: 0,BrandName,Deatils,Sizes,MRP,SellPrice,Discount,Category
17462,16,janasya,floral crepe round neck womens salwar suit - peacock,"Size:Large,Medium,X-Large,X-Small,XX-Large","Rs
2699",1484,45% off,Indianwear-Women
17463,17,ziyaa,printed rayon round neck womens straight kurta - navy,Size:XXX-Large,"Rs
2077",830,60% off,Indianwear-Women
17464,18,janasya,printed polyester round neck womens straight fit kurta palazzo set - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large","Rs
4598",2299,50% off,Indianwear-Women
17465,19,aurelia,printed viscose womens festive culottes - peach,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
1499",1049,30% off,Indianwear-Women
17466,20,w,solid cotton flex regular fit womens slim pants - blue,"Size:6,10,12,18",Nan,1099,No Discount,Indianwear-Women
17467,21,suti,printed silk round neck womens ethnic set - red,"Size:Large,Medium,X-Large","Rs
5499",4399,20% off,Indianwear-Women
17468,22,Nan,Nan,Nan,Nan,Nan,No Discount,Indianwear-Women
17469,23,varkala silk sarees,kanchipuram weave zari border and rich zari pallu with contrast blouse piece - multi,Nan,"Rs
4500",1350,70% off,Indianwear-Women
17470,24,varkala silk sarees,kanchipuram weave zari border and rich zari pallu with contrast blouse piece - multi,Nan,"Rs
4500",1350,70% off,Indianwear-Women
17471,25,aarke,printed square neck cotton blend womens dress - red,"Size:Large,Medium,Small,X-Small",Nan,2900,No Discount,Indianwear-Women
17472,0,janasya,womens yellow cotton kurta with palazzo (set228) - yellow,Size:Medium,"Rs
2399",1199,50% off,Indianwear-Women
17473,1,janasya,printed cotton collared neck womens straight fit ethnic set - grey,"Size:Large,Small,X-Large,XX-Large","Rs
2219",998,55% off,Indianwear-Women
17474,2,global desi,floral shirt collar womens kurta - blue,"Size:XL,Large,Medium,Small,X-Small","Rs
2199",879,60% off,Indianwear-Women
17475,3,janasya,poly muslin womens kurta with palazzo and dupatta set - rust,"Size:Large,Medium","Rs
4398",1759,60% off,Indianwear-Women
17476,4,de moza,womens shimmer leggings - gold,Size:XX-Large,Nan,699,No Discount,Indianwear-Women
17477,5,get wrapped,embroidered polyester blend regular length womens scarf - purple,Nan,Nan,499,No Discount,Indianwear-Women
17478,6,ziyaa,floral round neck polyester womens ethnic set - blue,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
1991",895,55% off,Indianwear-Women
17479,7,ziyaa,floral round neck rayon womens ethnic set - yellow,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
2333",933,60% off,Indianwear-Women
17480,8,fusion beats,womens round neck printed kurta - red,"Size:Large,Medium,Small","Rs
1599",559,65% off,Indianwear-Women
17481,9,aurelia,dyed cotton round neck womens ethnic set - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Nan,1799,No Discount,Indianwear-Women
17482,10,global desi,womens cotton v-neck kurta - navy,Size:XL,"Rs
2599",1559,40% off,Indianwear-Women
17483,11,janasya,solid crepe round neck womens kurta palazzo set with dupatta - peach,"Size:Large,X-Large,XX-Large,XXX-Large","Rs
2729",1364,50% off,Indianwear-Women
17484,12,janasya,printed polyester round neck womens straight fit kurta palazzo set - off white,"Size:Large,Small,X-Small","Rs
3998",1999,50% off,Indianwear-Women
17485,13,indya,green strappy floral layered tunic - green,Size:X-Large,"Rs
2950",1475,50% off,Indianwear-Women
17486,14,janasya,printed silk blend festive wear womens saree with blouse piece - grey,Nan,"Rs
2089",940,55% off,Indianwear-Women
17487,15,aurelia,printed polyester regular fit womens festive culottes - pink,"Size:Large,Medium,Small,X-Large,XX-Large",Nan,1499,No Discount,Indianwear-Women
17488,16,w,printed cotton round neck womens flared kurta - black,"Size:6,8,10,12,14,16,18",Nan,2799,No Discount,Indianwear-Women
17489,17,fusion beats,womens round neck solid top - brown,"Size:Large,Small,X-Large","Rs
1499",449,70% off,Indianwear-Women
17490,18,janasya,womens pink poly crepe kurta (jne3288) - pink,"Size:Small,XXX-Large","Rs
1899",664,65% off,Indianwear-Women
17491,19,de moza,solid regular fit silk womens festive wear pants - natural,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
999",599,40% off,Indianwear-Women
17492,20,w,printed viscose round neck womens a line kurta - ecru,Size:10,"Rs
2799",1399,50% off,Indianwear-Women
17493,21,w,printed rayon collar neck womens flared dress - ecru,"Size:6,8,10,12,14,16,18","Rs
2999",2249,25% off,Indianwear-Women
17494,22,Nan,Nan,Nan,Nan,Nan,No Discount,Indianwear-Women
17495,23,indya,printed viscose v-neck womens a-line tunic - blue,"Size:Medium,Small,X-Small","Rs
2850",1425,50% off,Indianwear-Women
17496,24,ziyaa,geometric rayon round neck womens straight kurta - peacock,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
1822",728,60% off,Indianwear-Women
17497,25,aurelia,dyed viscose round neck womens ethnic set - pink,Size:Large,"Rs
3999",1999,50% off,Indianwear-Women
17498,0,global desi,printed viscose round neck womens regular kurta - mid blue,"Size:XL,Large,Medium,Small,X-Small,XX-Large","Rs
2999",2099,30% off,Indianwear-Women
17499,1,w,solid viscose round neck womens straight kurta - blue,"Size:6,8,10,12,16","Rs
3599",2699,25% off,Indianwear-Women
17500,2,global desi,geometric viscose tie up neck� womens tunic - yellow,"Size:XL,Large,Medium,Small,X-Small","Rs
1999",999,50% off,Indianwear-Women
17501,3,aurelia,printed v-neck cotton womens knee length kurta - brown,"Size:Large,Medium,Small","Rs
1599",1119,30% off,Indianwear-Women
17502,4,indya,geometric viscose womens calf length kurta - yellow,"Size:Medium,Small,X-Small",Nan,1950,No Discount,Indianwear-Women
17503,5,fusion beats,womens tie up neck printed top - black,"Size:Medium,Small,X-Large","Rs
1799",719,60% off,Indianwear-Women
17504,6,indya,floral one shoulder georgette womens regular dress - indigo,"Size:Medium,Small","Rs
2300",1150,50% off,Indianwear-Women
17505,7,indya,embellished round neck viscose blend womens regular kurta - yellow,Size:Small,Nan,2600,No Discount,Indianwear-Women
17506,8,janasya,floral cotton round neck womens ethnic set - pink,"Size:Small,X-Small","Rs
2899",1014,65% off,Indianwear-Women
17507,9,w,printed cotton womens festive dupatta - ecru,Nan,Nan,1399,No Discount,Indianwear-Women
17508,10,aurelia,printed georgette regular fit womens casual culottes - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",Nan,1999,No Discount,Indianwear-Women
17509,11,w,printed cotton round neck womens kurta - black,"Size:6,8,10,12,14,16,18",Nan,2799,No Discount,Indianwear-Women
17510,12,aurelia,round neck straight designer womens kurtas - black,"Size:Large,X-Large,XX-Large",Nan,1399,No Discount,Indianwear-Women
17511,13,fusion beats,womens v neck printed kurta - yellow,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
1499",559,63% off,Indianwear-Women
17512,14,indya,solid silk womens regular length pants - navy,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Nan,1600,No Discount,Indianwear-Women
17513,15,janasya,womens grey poly silk kurta with palazzo and dupatta (j0004) - multi,"Size:Large,Medium,Small,X-Large,X-Small,XXX-Large","Rs
3799",2089,45% off,Indianwear-Women
17514,16,arteastri,regular length cotton woven womens jamdani dupatta - yellow,Nan,Nan,2250,No Discount,Indianwear-Women
17515,17,ritu kumar,round neck crepe womens short dress - multi,"Size:Large,Medium,X-Small",Nan,4900,No Discount,Indianwear-Women
17516,18,de moza,solid skinny fit viscose womens leggings - ltgrey,"Size:4X-Large,Large,Medium,Small,X-Large,XX-Large,XXX-Large",Nan,599,No Discount,Indianwear-Women
17517,19,w,dyed cotton viscose mandarin neck womens straight fit kurta - grey,Size:6,Nan,1799,No Discount,Indianwear-Women
17518,20,aurelia,printed viscose round neck womens kurta set - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
2499",1749,30% off,Indianwear-Women
17519,21,indya,embellished nylon regular fit womens dupatta - green,Nan,Nan,1600,No Discount,Indianwear-Women
17520,22,Nan,Nan,Nan,Nan,Nan,No Discount,Indianwear-Women
17521,23,zink london,solid polyester womens crop length flared palazzo - maroon,"Size:Large,Medium,Small,X-Large","Rs
1899",1519,20% off,Indianwear-Women
17522,24,stop,womens yarn dyed calf length casual wear kurta - teal_green,"Size:S,M,L,XL,X-Small","Rs
1299",649,50% off,Indianwear-Women
17523,25,janasya,poly crepe womens kurta - green,"Size:Large,Medium,Small,X-Large","Rs
1399",699,50% off,Indianwear-Women
17524,0,global desi,solid viscose crew neck womens top - aqua,"Size:XL,Large,Medium,Small,X-Small","Rs
1899",1234,35% off,Indianwear-Women
17525,1,global desi,floral viscose v-neck regular fit womens kurta churidar set - black,Size:Large,"Rs
2599",1299,50% off,Indianwear-Women
17526,2,de moza,embroidered cotton regular fit womens palazzos - natural,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
1499",899,40% off,Indianwear-Women
17527,3,w,printed viscose round neck womens kurta - rust,"Size:6,8,10,12,14,16,18",Nan,1999,No Discount,Indianwear-Women
17528,4,indya,beige rose belted peplum layered tunic - natural,"Size:Large,Small,X-Large,X-Small","Rs
3200",1600,50% off,Indianwear-Women
17529,5,aurelia,printed viscose mandarin womens straight kurta - blue,Size:Medium,Nan,1399,No Discount,Indianwear-Women
17530,6,myshka,solid cotton womens trousers - maroon,",Medium,Small,X-Large,XX-Large","Rs
1999",699,65% off,Indianwear-Women
17531,7,janasya,womens pink poly crepe kurta (jne3425) - pink,"Size:Large,Medium,Small,X-Small","Rs
1549",619,60% off,Indianwear-Women
17532,8,aurelia,solid cotton lycra womens casual tights - purple,"Size:Large,Medium,Small,X-Large,XX-Large",Nan,599,No Discount,Indianwear-Women
17533,9,global desi,abstract keyhole neck womens gown - mustard,"Size:XL,Large,Medium,Small,X-Small","Rs
1799",899,50% off,Indianwear-Women
17534,10,varkala silk sarees,paithani weave jacquard border and pallu with tassels & contrast blouse piece - multi,Nan,"Rs
6000",2400,60% off,Indianwear-Women
17535,11,global desi,solid regular fit regular length cotton womens trousers - white,"Size:XL,Large,Medium,XX-Large","Rs
2799",2239,20% off,Indianwear-Women
17536,12,ziyaa,printed georgette round neck womens straight kurta - black,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
2118",847,60% off,Indianwear-Women
17537,13,global desi,jacquard polyester collar neck womens knee length kurta - teal,"Size:Large,Medium,Small,X-Small,XX-Large","Rs
2799",1399,50% off,Indianwear-Women
17538,14,stop,solid flared fit flex womens casual wear palazzo - grey,"Size:Large/X-Large,Small/Medium,XX-Large/XXX-Large",Nan,799,No Discount,Indianwear-Women
17539,15,fusion beats,womens square neck printed top - black,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
1199",479,60% off,Indianwear-Women
17540,16,ayesha,contemporary studded border maroon scarf,Nan,Nan,1598,No Discount,Indianwear-Women
17541,17,neerus,printed rayon blend round neck womens calf length kurta - green,Size:Small,"Rs
2499",1249,50% off,Indianwear-Women
17542,18,faballey,animal print strappy polyester womens midi dress - brown,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1950",975,50% off,Indianwear-Women
17543,19,get wrapped,printed chiffon regular length womens dupatta - multi,Nan,Nan,499,No Discount,Indianwear-Women
17544,20,w,solid regular length polyester woven womens dupatta - gold,Nan,Nan,1699,No Discount,Indianwear-Women
17545,21,ziyaa,floral round neck polyester womens salwar kurta and dupatta set - grey,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
4353",1741,60% off,Indianwear-Women
17546,22,Nan,Nan,Nan,Nan,Nan,No Discount,Indianwear-Women
17547,23,global desi,floral tie up neck womens kurta - aqua,"Size:Large,Medium,Small,X-Small","Rs
1999",1299,35% off,Indianwear-Women
17548,24,global desi,geometric viscose round neck womens ankle length kurta - white,"Size:XL,Large,Medium,Small,X-Small","Rs
1899",1329,30% off,Indianwear-Women
17549,25,aurelia,printed polyester regular fit womens kurti set - red,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Nan,3599,No Discount,Indianwear-Women
17550,0,indya,geometric viscose round neck womens kurta - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
2200",1760,20% off,Indianwear-Women
17551,1,janasya,womens mustard poly crepe kurta (jne3376) - yellow,"Size:Medium,X-Large,X-Small","Rs
1399",629,55% off,Indianwear-Women
17552,2,de moza,printed cotton comfort fit womens culottes - indigo,"Size:Large,Medium,Small,X-Large",Nan,1299,No Discount,Indianwear-Women
17553,3,yuris,floral cotton mandarin neck regular fit womens kurta palazzo set - pink,Size:Small,"Rs
2799",1259,55% off,Indianwear-Women
17554,4,ziyaa,stripes round neck polyester womens salwar kurta and dupatta set - blue,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
2885",1298,55% off,Indianwear-Women
17555,5,indya,reglar fit regular length georgette womens ethnic sari skirt - purple,Size:Small,"Rs
3200",1600,50% off,Indianwear-Women
17556,6,fusion beats,womens v neck printed top - brown,"Size:Large,X-Large","Rs
1499",599,60% off,Indianwear-Women
17557,7,varkala silk sarees,banarasi weave jacquard border and pallu with tassels & contrast blouse piece - multi,Nan,"Rs
5000",1250,75% off,Indianwear-Women
17558,8,infuse,solid flex mandarin neck womens straight fit kurta - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
899",449,50% off,Indianwear-Women
17559,9,yuris,gotta patti boat neck cotton womens kurta palazzo set - multi,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
3499",1399,60% off,Indianwear-Women
17560,10,janasya,womens pink cotton kurta (jne3405) - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large","Rs
1199",659,45% off,Indianwear-Women
17561,11,kami kubi,solid silk blend v neck womens straight kurta - natural,"Size:Large,Medium,X-Small","Rs
2299",919,60% off,Indianwear-Women
17562,12,global desi,jacquard polyester round neck womens blouson top - pink,"Size:Large,Small,X-Small","Rs
1899",1519,20% off,Indianwear-Women
17563,13,global desi,printed viscose round neck womens regular kurta - red,"Size:XL,Large,Medium,Small,XX-Large","Rs
2799",1959,30% off,Indianwear-Women
17564,14,aurelia,printed viscose blend round neck womens knee length kurta - green,"Size:Large,Medium,X-Small",Nan,1299,No Discount,Indianwear-Women
17565,15,aurelia,printed polyester round neck womens calf length kurta - blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",Nan,1999,No Discount,Indianwear-Women
17566,16,yuris,printed v-neck cotton womens kurta palazzo set - yellow,"Size:Large,Small","Rs
2499",1124,55% off,Indianwear-Women
17567,17,yuris,printed mandarin neck cotton womens kurta palazzo set - red,"Size:Small,XXX-Large","Rs
3999",1399,65% off,Indianwear-Women
17568,18,yuris,quirky cotton round neck womens kurta set - maroon,Size:Small,"Rs
3999",1399,65% off,Indianwear-Women
17569,19,yuris,ethnic motifs cotton round neck womens kurta set - dark green,"Size:Small,XX-Large,XXX-Large","Rs
3999",1599,60% off,Indianwear-Women
17570,20,global desi,floral cotton round neck womens regular kurta - pink,"Size:Small,X-Small","Rs
1999",1399,30% off,Indianwear-Women
17571,21,varanga,embroidered round neck silk blend womens ethnic set - red,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
4999",1999,60% off,Indianwear-Women
17572,22,Nan,Nan,Nan,Nan,Nan,No Discount,Indianwear-Women
17573,23,stop,printed rayon round neck womens calf length kurta - peach,"Size:S,M,L,X-Large,X-Small,XX-Large",Nan,1199,No Discount,Indianwear-Women
17574,24,vastranand,floral zari chiffon festive wear womens regular saree - grey,Nan,"Rs
3675",2021,45% off,Indianwear-Women
17575,25,vastranand,solid zari linen festive wear womens regular saree - purple,Nan,"Rs
3000",1500,50% off,Indianwear-Women
17576,0,varanga,round neck straight designer womens kurtas - navy,"Size:Large,Medium,Small,X-Large,XX-Large","Rs
3499",1224,65% off,Indianwear-Women
17577,1,varanga,mandarin collar art silk womens indian wear sets - maroon,"Size:Large,Medium,Small,XX-Large","Rs
3999",1799,55% off,Indianwear-Women
17578,2,vastranand,checks zari silk blend festive wear womens regular saree - lavender,Nan,"Rs
4799",2159,55% off,Indianwear-Women
17579,3,varanga,cotton womens ethnic palazzos - natural,"Size:Medium,Small","Rs
1999",899,55% off,Indianwear-Women
17580,4,vastranand,printed zari silk blend festive wear womens regular saree - pink,Nan,"Rs
3475",1563,55% off,Indianwear-Women
17581,5,vastranand,solid zari silk blend festive wear womens regular saree - navy,Nan,"Rs
5500",2750,50% off,Indianwear-Women
17582,6,varanga,embroidered silk round neck womens regular fit kurta - mustard,Size:Large,"Rs
4999",1749,65% off,Indianwear-Women
17583,7,vastranand,stripes zari silk blend festive wear womens regular saree - navy,Nan,"Rs
4799",2159,55% off,Indianwear-Women
17584,8,vastranand,structured zari silk blend festive wear womens regular saree - wine,Nan,"Rs
3995",2397,40% off,Indianwear-Women
